,Lineage,parent,MIN(collection_date),parent_date,gap,N,M,S,E
17,AK.2,B.1.1.232,2020-09-19,2020-03-28,175,0.0001768936,0.0000982400,0.0002542597,0.0001054188
18,BA.2.13.1,BA.2.13,2022-04-09,2022-01-11,88,0.0000000000,0.0000000000,0.0000000000,0.0000000000
19,AY.4.1,AY.4,2021-05-10,2020-05-11,364,0.0000000000,0.0000000000,0.0000000000,0.0000000000
20,AY.4.10,AY.4,2021-08-11,2020-05-11,457,0.0000000000,0.0000000000,0.0000000000,0.0000000000
21,AY.4.11,AY.4,2020-04-01,2020-05-11,-40,0.0000000000,0.0000000000,0.0000000000,0.0000000000
22,AY.4.12,AY.4,2021-07-21,2020-05-11,437,0.0000000000,0.0000000000,0.0000000000,0.0000000000
23,AY.4.13,AY.4,2021-06-08,2020-05-11,393,0.0000000000,0.0000000000,0.0000000000,0.0000000000
24,AY.4.14,AY.4,2021-07-14,2020-05-11,429,0.0000000000,0.0000000000,0.0000000000,0.0000000000
25,AY.4.15,AY.4,2021-07-01,2020-05-11,416,0.0000000000,0.0000000000,0.0000000000,0.0000000000
26,AY.4.16,AY.4,2021-08-21,2020-05-11,467,0.0000000000,0.0000000000,0.0000000000,0.0000000000
27,AY.4.17,AY.4,2021-08-04,2020-05-11,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
28,AY.4.2,AY.4,2021-01-01,2020-05-11,235,0.0000000000,0.0000000000,0.0000000000,0.0000000000
29,AY.4.3,AY.4,2021-06-22,2020-05-11,407,0.0000000000,0.0000000000,0.0000000000,0.0000000000
30,AY.4.4,AY.4,2021-01-19,2020-05-11,253,0.0000000000,0.0000000000,0.0000000000,0.0000000000
31,AY.4.5,AY.4,2020-12-04,2020-05-11,245,0.0000000000,0.0000000000,0.0000000000,0.0000000000
32,AY.4.6,AY.4,2020-06-11,2020-05-11,31,0.0000000000,0.0000000000,0.0000000000,0.0000000000
33,AY.4.7,AY.4,2021-03-16,2020-05-11,309,0.0000000000,0.0000000000,0.0000000000,0.0000000000
34,AY.4.8,AY.4,2021-06-29,2020-05-11,414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
35,AY.4.9,AY.4,2020-08-11,2020-05-11,92,0.0000000000,0.0000000000,0.0000000000,0.0000000000
36,BA.2.38.1,BA.2.38,2022-01-22,2020-06-30,691,0.0000000000,0.0000000000,0.0000000000,0.0000000000
37,BA.2.38.2,BA.2.38,2021-11-02,2020-06-30,673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
38,BA.2.38.3,BA.2.38,2022-04-03,2020-06-30,680,0.0000000000,0.0000000000,0.0000000000,0.0000000000
39,B.1.110.1,B.1.110,2020-03-18,2020-03-02,16,0.0028948589,0.0004622941,0.0021629190,0.0018869386
40,B.1.110.2,B.1.110,2020-04-03,2020-03-02,32,0.0023360720,0.0003893711,0.0017271827,0.0015439563
41,B.1.110.3,B.1.110,2020-03-15,2020-03-02,13,0.0036321778,0.0006391902,0.0027316835,0.0023921851
42,AU.1,B.1.466.2,2021-01-01,2020-08-06,148,0.0001857052,0.0000956775,0.0003312255,0.0002374649
43,AU.2,B.1.466.2,2021-01-03,2020-08-06,150,0.0001832291,0.0000944018,0.0003268092,0.0002342987
44,AU.3,B.1.466.2,2021-02-09,2020-08-06,187,0.0001469752,0.0000757234,0.0002621464,0.0001879402
45,AY.103.1,AY.103,2021-07-31,2020-05-07,450,0.0000000000,0.0000000000,0.0000000000,0.0000000000
46,AY.103.2,AY.103,2021-09-01,2020-05-07,482,0.0000000000,0.0000000000,0.0000000000,0.0000000000
47,AE.1,B.1.1.306,2020-05-02,2020-03-01,68,0.0009177950,0.0006503904,0.0009138501,0.0009282998
48,AE.2,B.1.1.306,2020-06-23,2020-03-01,114,0.0003018975,0.0001408964,0.0002945017,0.0003079731
49,AE.3,B.1.1.306,2020-06-04,2020-03-01,95,0.0003622769,0.0001690757,0.0003534020,0.0003695677
50,AE.4,B.1.1.306,2020-06-23,2020-03-01,114,0.0003018975,0.0001408964,0.0002945017,0.0003079731
51,AE.5,B.1.1.306,2020-06-28,2020-03-01,119,0.0004129817,0.0002594846,0.0004060609,0.0004188960
52,AE.6,B.1.1.306,2020-10-11,2020-03-01,224,0.0001536442,0.0000717062,0.0001498803,0.0001567363
53,AE.7,B.1.1.306,2020-07-09,2020-03-01,130,0.0002647408,0.0001235553,0.0002582553,0.0002700687
54,AE.8,B.1.1.306,2020-07-24,2020-03-01,145,0.0002373539,0.0001107737,0.0002315393,0.0002421306
55,P.1,B.1.1.28,2020-04-07,2020-03-05,201,0.0001777811,0.0003736342,0.0003268624,0.0001447166
56,P.2,B.1.1.28,2020-04-13,2020-03-05,39,0.0010486497,0.0020607951,0.0018181391,0.0008834817
57,P.3,B.1.1.28,2021-01-08,2020-03-05,309,0.0001443412,0.0002710734,0.0002330731,0.0001227533
58,P.4,B.1.1.28,2021-02-17,2020-03-05,349,0.0000991570,0.0002119579,0.0001852619,0.0000800544
59,P.5,B.1.1.28,2021-03-09,2020-03-05,369,0.0000937826,0.0002004697,0.0001752206,0.0000757154
60,P.6,B.1.1.28,2020-12-02,2020-03-05,272,0.0001272272,0.0002719607,0.0002377074,0.0001027168
61,P.7,B.1.1.28,2020-07-01,2020-03-05,118,0.0002932694,0.0006268925,0.0005479357,0.0002367710
62,BK.1,BA.5.1.10,2022-06-03,2020-03-31,800,0.0000000000,0.0000000000,0.0000000000,0.0000000000
63,N.1,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
64,N.10,B.1.1.33,2020-12-29,2020-03-01,303,0.0000467838,0.0001222252,0.0001596406,0.0000571024
65,N.2,B.1.1.33,2020-05-16,2020-03-01,76,0.0005304148,0.0008285392,0.0009762347,0.0005713125
66,N.3,B.1.1.33,2020-04-17,2020-03-01,47,0.0003016063,0.0007879626,0.0010291726,0.0003681281
67,N.4,B.1.1.33,2020-03-25,2020-03-01,24,0.0005906458,0.0015430933,0.0020154630,0.0007209175
68,N.5,B.1.1.33,2020-04-25,2020-03-01,55,0.0003345374,0.0007488100,0.0009548176,0.0003905577
69,N.6,B.1.1.33,2020-02-16,2020-03-01,-14,0.0010125356,0.0026453029,0.0034550795,0.0012358585
70,N.7,B.1.1.33,2020-06-18,2020-03-01,109,0.0001300504,0.0003397637,0.0004437717,0.0001587341
71,N.8,B.1.1.33,2020-06-23,2020-03-01,114,0.0001243465,0.0003248618,0.0004243080,0.0001517721
72,N.9,B.1.1.33,2020-09-25,2020-03-01,208,0.0000681514,0.0001780492,0.0002325534,0.0000831828
73,BC.1,BA.1.1.1,2021-01-13,2020-10-29,76,0.0000000000,0.0000000000,0.0000000000,0.0000000000
74,BC.2,BA.1.1.1,2021-12-15,2020-10-29,413,0.0000000000,0.0000000000,0.0000000000,0.0000000000
75,BA.5.6.1,BA.5.6,2022-06-09,2022-01-05,155,0.0000000000,0.0000000000,0.0000000000,0.0000000000
76,BA.5.6.2,BA.5.6,2021-12-14,2022-01-05,-22,0.0000000000,0.0000000000,0.0000000000,0.0000000000
77,BA.2.25.1,BA.2.25,2022-02-08,2022-01-03,36,0.0000000000,0.0000000000,0.0000000000,0.0000000000
78,B.3.1,B.3,2020-01-21,2020-02-23,-33,0.0019214721,0.0029138034,0.0025944186,0.0018289551
79,R.1,B.1.1.316,2020-01-14,2020-05-17,-124,0.0002869569,0.0001750973,0.0005891625,0.0003164534
80,R.2,B.1.1.316,2021-01-08,2020-05-17,236,0.0001440914,0.0000852433,0.0003044603,0.0001597252
81,B.1.564.1,B.1.564,2020-08-23,2020-03-11,165,0.0001890958,0.0001294871,0.0003253002,0.0001155946
82,B.1.595.1,B.1.595,2020-05-16,2020-03-09,68,0.0007500256,0.0004896572,0.0010579727,0.0005587186
83,B.1.595.2,B.1.595,2020-06-14,2020-03-09,97,0.0005257911,0.0003432649,0.0007416716,0.0003916790
84,B.1.595.3,B.1.595,2020-06-27,2020-03-09,110,0.0004636522,0.0003026972,0.0006540195,0.0003453897
85,B.1.595.4,B.1.595,2020-04-20,2020-03-09,42,0.0012143272,0.0007927784,0.0017129081,0.0009045920
86,BA.1.1.1,BA.1.1,2020-10-29,2020-06-11,519,0.0000000000,0.0000000000,0.0000000000,0.0000000000
87,BA.1.1.10,BA.1.1,2021-11-29,2020-06-11,536,0.0000000000,0.0000000000,0.0000000000,0.0000000000
88,BA.1.1.11,BA.1.1,2021-01-01,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
89,BA.1.1.12,BA.1.1,2021-12-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
90,BA.1.1.13,BA.1.1,2021-11-30,2020-06-11,537,0.0000000000,0.0000000000,0.0000000000,0.0000000000
91,BA.1.1.14,BA.1.1,2020-12-10,2020-06-11,532,0.0000000000,0.0000000000,0.0000000000,0.0000000000
92,BA.1.1.15,BA.1.1,2021-04-29,2020-06-11,534,0.0000000000,0.0000000000,0.0000000000,0.0000000000
93,BA.1.1.16,BA.1.1,2021-12-02,2020-06-11,539,0.0000000000,0.0000000000,0.0000000000,0.0000000000
94,BA.1.1.17,BA.1.1,2021-01-12,2020-06-11,540,0.0000000000,0.0000000000,0.0000000000,0.0000000000
95,BA.1.1.18,BA.1.1,2020-10-22,2020-06-11,478,0.0000000000,0.0000000000,0.0000000000,0.0000000000
96,BA.1.1.2,BA.1.1,2021-01-06,2020-06-11,543,0.0000000000,0.0000000000,0.0000000000,0.0000000000
97,BA.1.1.3,BA.1.1,2021-11-28,2020-06-11,535,0.0000000000,0.0000000000,0.0000000000,0.0000000000
98,BA.1.1.4,BA.1.1,2021-12-13,2020-06-11,550,0.0000000000,0.0000000000,0.0000000000,0.0000000000
99,BA.1.1.5,BA.1.1,2021-12-12,2020-06-11,549,0.0000000000,0.0000000000,0.0000000000,0.0000000000
100,BA.1.1.6,BA.1.1,2021-11-29,2020-06-11,542,0.0000000000,0.0000000000,0.0000000000,0.0000000000
101,BA.1.1.7,BA.1.1,2021-12-08,2020-06-11,545,0.0000000000,0.0000000000,0.0000000000,0.0000000000
102,BA.1.1.8,BA.1.1,2021-11-26,2020-06-11,533,0.0000000000,0.0000000000,0.0000000000,0.0000000000
103,BA.1.1.9,BA.1.1,2021-12-12,2020-06-11,565,0.0000000000,0.0000000000,0.0000000000,0.0000000000
104,BA.1.16.1,BA.1.16,2022-01-03,2021-02-05,332,0.0000000000,0.0000000000,0.0000000000,0.0000000000
105,BA.1.16.2,BA.1.16,2021-12-21,2021-02-05,320,0.0000000000,0.0000000000,0.0000000000,0.0000000000
106,B.1.22.1,B.1.22,2020-09-07,2020-03-05,186,0.0001864692,0.0001288937,0.0002329752,0.0001782798
107,B.1.1,B.1,2020-01-04,2020-01-01,3,0.0802568958,0.0666239776,0.0785534713,0.0671318392
108,B.1.103,B.1,2020-03-14,2020-01-01,73,0.0014481995,0.0008429969,0.0014263836,0.0008673736
109,B.1.104,B.1,2020-03-02,2020-01-01,61,0.0045574177,0.0042185290,0.0043081939,0.0042433160
110,B.1.105,B.1,2020-03-06,2020-01-01,65,0.0024999757,0.0021761742,0.0025163497,0.0021990209
111,B.1.106,B.1,2020-04-23,2020-01-01,113,0.0009355625,0.0005445909,0.0009214691,0.0005603387
112,B.1.108,B.1,2020-02-25,2020-01-01,55,0.0019221557,0.0011188868,0.0018932001,0.0011512413
113,B.1.110,B.1,2020-03-02,2020-01-01,61,0.0017330912,0.0010088324,0.0017069837,0.0010380045
114,B.1.111,B.1,2020-03-07,2020-01-01,66,0.0017247575,0.0010573006,0.0016988849,0.0010844316
115,B.1.112,B.1,2020-04-06,2020-01-01,96,0.0011012351,0.0006410289,0.0010846459,0.0006595653
116,B.1.113,B.1,2020-06-03,2020-01-01,154,0.0006864842,0.0003996024,0.0006761429,0.0004111576
117,B.1.115,B.1,2020-03-17,2020-01-01,76,0.0034954247,0.0029566319,0.0032636394,0.0029792338
118,B.1.116,B.1,2020-03-29,2020-01-01,88,0.0012013473,0.0006993043,0.0011832501,0.0007195258
119,B.1.117,B.1,2020-03-30,2020-01-01,89,0.0018022440,0.0014275377,0.0017324897,0.0014700679
120,B.1.118,B.1,2020-03-09,2020-01-01,68,0.0015546848,0.0009049820,0.0015312648,0.0009311511
121,B.1.119,B.1,2020-03-12,2020-01-01,71,0.0014889939,0.0008667433,0.0014665635,0.0008918067
122,B.1.12,B.1,2020-03-04,2020-01-01,63,0.0041152335,0.0034799117,0.0039355211,0.0035087229
123,B.1.120,B.1,2020-03-27,2020-01-01,86,0.0016103154,0.0011312875,0.0014638769,0.0011682963
124,B.1.124,B.1,2020-03-19,2020-01-01,78,0.0013553662,0.0007889587,0.0013349488,0.0008117727
125,B.1.126,B.1,2020-05-05,2020-01-01,125,0.0008457485,0.0004923102,0.0008330080,0.0005065462
126,B.1.127,B.1,2020-10-26,2020-01-01,299,0.0003535738,0.0002058153,0.0003482475,0.0002117668
127,B.1.128,B.1,2020-03-09,2020-01-01,68,0.0015627540,0.0009162363,0.0015424731,0.0009426262
128,B.1.13,B.1,2020-03-09,2020-01-01,68,0.0036931551,0.0034004452,0.0035306301,0.0034097953
129,B.1.131,B.1,2020-05-27,2020-01-01,147,0.0016302360,0.0014029474,0.0016290007,0.0014146983
130,B.1.134,B.1,2020-04-03,2020-01-01,93,0.0011367588,0.0006617073,0.0011196345,0.0006808416
131,B.1.137,B.1,2020-04-20,2020-01-01,110,0.0009610779,0.0005594434,0.0009466000,0.0005756207
132,B.1.139,B.1,2020-03-18,2020-01-01,77,0.0013729684,0.0007992049,0.0013522858,0.0008223152
133,B.1.14,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
134,B.1.140,B.1,2020-04-30,2020-01-01,120,0.0008809880,0.0005128231,0.0008677167,0.0005276523
135,B.1.142,B.1,2020-03-12,2020-01-01,71,0.0017348118,0.0009797362,0.0016387746,0.0009443176
136,B.1.143,B.1,2020-03-28,2020-01-01,87,0.0013873143,0.0008825264,0.0013284774,0.0009029309
137,B.1.145,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
138,B.1.146,B.1,2020-06-16,2020-01-01,174,0.0006227663,0.0003689624,0.0006133961,0.0003791851
139,B.1.147,B.1,2020-03-04,2020-01-01,63,0.0019365447,0.0012522036,0.0019147053,0.0012803716
140,B.1.149,B.1,2020-03-31,2020-01-01,90,0.0016056960,0.0011438704,0.0015939465,0.0011622154
141,B.1.151,B.1,2020-03-10,2020-01-01,69,0.0046504756,0.0042801223,0.0044436004,0.0043003570
142,B.1.153,B.1,2020-03-11,2020-01-01,70,0.0048096643,0.0043562440,0.0046862706,0.0044455137
143,B.1.157,B.1,2020-03-03,2020-01-01,62,0.0054329042,0.0047947491,0.0053607551,0.0049958748
144,B.1.158,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
145,B.1.159,B.1,2020-03-17,2020-01-01,76,0.0013910338,0.0008097207,0.0013700790,0.0008331352
146,B.1.160,B.1,2020-01-10,2020-01-01,32,0.0045562688,0.0032190244,0.0045019819,0.0032691765
147,B.1.161,B.1,2020-03-27,2020-01-01,86,0.0012292856,0.0007155672,0.0012107675,0.0007362590
148,B.1.162,B.1,2020-03-15,2020-01-01,74,0.0014286293,0.0008316051,0.0014071082,0.0008556523
149,B.1.163,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
150,B.1.164,B.1,2020-04-24,2020-01-01,114,0.0010944669,0.0007100949,0.0010794890,0.0007256562
151,B.1.165,B.1,2020-05-01,2020-01-01,121,0.0013743542,0.0013443455,0.0014599465,0.0013689151
152,B.1.166,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
153,B.1.167,B.1,2020-03-27,2020-01-01,86,0.0020460078,0.0015845939,0.0020450597,0.0016038309
154,B.1.168,B.1,2020-04-23,2020-01-01,113,0.0013736612,0.0008638336,0.0013083801,0.0008891459
155,B.1.169,B.1,2020-03-31,2020-01-01,90,0.0011746507,0.0006837642,0.0011569556,0.0007035364
156,B.1.170,B.1,2020-03-19,2020-01-01,78,0.0015071882,0.0009434192,0.0014860972,0.0009661899
157,B.1.173,B.1,2020-05-16,2020-01-01,136,0.0010450934,0.0006172409,0.0009752232,0.0006268942
158,B.1.177,B.1,2020-02-02,2020-01-01,32,0.0106144442,0.0097713364,0.0105264505,0.0097812549
159,B.1.178,B.1,2020-03-15,2020-01-01,76,0.0013910338,0.0008097207,0.0013700790,0.0008331352
160,B.1.179,B.1,2020-03-09,2020-01-01,68,0.0018951887,0.0012849724,0.0018901402,0.0013110325
161,B.1.180,B.1,2020-04-06,2020-01-01,96,0.0017318149,0.0012799427,0.0017069441,0.0012982852
162,B.1.181,B.1,2020-04-20,2020-01-01,110,0.0009610779,0.0005594434,0.0009466000,0.0005756207
163,B.1.182,B.1,2020-03-13,2020-01-01,72,0.0015377039,0.0009252963,0.0015151141,0.0009499919
164,B.1.184,B.1,2020-06-18,2020-01-01,169,0.0006255536,0.0003641348,0.0006161302,0.0003746643
165,B.1.187,B.1,2020-03-28,2020-01-01,87,0.0012151559,0.0007073422,0.0011968506,0.0007277962
166,B.1.188,B.1,2020-07-17,2020-01-01,198,0.0005339322,0.0003108019,0.0005258889,0.0003197893
167,B.1.189,B.1,2020-04-14,2020-01-01,104,0.0010410935,0.0006172554,0.0010257924,0.0006339349
168,B.1.190,B.1,2020-03-13,2020-01-01,72,0.0016698450,0.0010576924,0.0016459497,0.0010907995
169,B.1.192,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
170,B.1.194,B.1,2020-05-23,2020-01-01,143,0.0007392907,0.0004303411,0.0007281539,0.0004427851
171,B.1.195,B.1,2020-03-17,2020-01-01,76,0.0017475715,0.0012002141,0.0017446260,0.0012203041
172,B.1.198,B.1,2020-04-03,2020-01-01,93,0.0018008358,0.0016877443,0.0019316057,0.0017212203
173,B.1.199,B.1,2020-03-16,2020-01-01,75,0.0014552498,0.0008669742,0.0014313260,0.0008906880
174,B.1.2,B.1,2020-01-04,2020-01-01,3,0.0353495788,0.0206312961,0.0348215194,0.0212242007
175,B.1.201,B.1,2020-03-06,2020-01-01,65,0.0032203147,0.0029054182,0.0030949375,0.0030566710
176,B.1.203,B.1,2020-07-05,2020-01-01,186,0.0005683794,0.0003308536,0.0005598172,0.0003404208
177,B.1.205,B.1,2020-03-05,2020-01-01,64,0.0016518526,0.0009615434,0.0016269688,0.0009893480
178,B.1.206,B.1,2020-04-09,2020-01-01,99,0.0010678643,0.0006216038,0.0010517778,0.0006395785
179,B.1.208,B.1,2020-03-15,2020-01-01,74,0.0024478572,0.0018685568,0.0024169046,0.0019087057
180,B.1.210,B.1,2020-03-10,2020-01-01,69,0.0017741097,0.0011420764,0.0017529511,0.0011677954
181,B.1.211,B.1,2020-03-04,2020-01-01,63,0.0016780725,0.0009768060,0.0016527937,0.0010050519
182,B.1.212,B.1,2020-03-03,2020-01-01,62,0.0017051382,0.0009925609,0.0016794517,0.0010212625
183,B.1.213,B.1,2020-05-10,2020-01-01,130,0.0011687652,0.0008588097,0.0011662896,0.0008723833
184,B.1.214,B.1,2020-04-18,2020-01-01,108,0.0009788756,0.0005698035,0.0009641297,0.0005862803
185,B.1.215,B.1,2020-03-14,2020-01-01,73,0.0017243693,0.0011969364,0.0016694192,0.0012075092
186,B.1.218,B.1,2020-07-20,2020-01-01,201,0.0010315356,0.0008190917,0.0010089366,0.0008275336
187,B.1.219,B.1,2020-03-22,2020-01-01,81,0.0013051675,0.0007597380,0.0012855062,0.0007817071
188,B.1.22,B.1,2020-03-05,2020-01-01,64,0.0019072429,0.0012346099,0.0018867759,0.0012623372
189,B.1.220,B.1,2020-03-14,2020-01-01,73,0.0032273462,0.0026611334,0.0031143442,0.0024102882
190,B.1.221,B.1,2020-02-02,2020-01-01,32,0.0040590240,0.0027053876,0.0040090336,0.0027588679
191,B.1.222,B.1,2020-02-24,2020-01-01,54,0.0039533476,0.0036777916,0.0039965516,0.0036507803
192,B.1.223,B.1,2020-02-28,2020-01-01,58,0.0058127966,0.0052883909,0.0055709284,0.0053695010
193,B.1.224,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
194,B.1.225,B.1,2020-03-19,2020-01-01,78,0.0022905879,0.0021740947,0.0022051360,0.0021924175
195,B.1.227,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
196,B.1.229,B.1,2020-03-19,2020-01-01,78,0.0043933618,0.0038999877,0.0042806534,0.0040301777
197,B.1.23,B.1,2020-03-18,2020-01-01,77,0.0014178379,0.0009062625,0.0014340861,0.0009293429
198,B.1.231,B.1,2020-03-19,2020-01-01,78,0.0018663010,0.0012159999,0.0019740195,0.0012353614
199,B.1.232,B.1,2020-04-06,2020-01-01,96,0.0013527469,0.0008977421,0.0013329234,0.0009159607
200,B.1.233,B.1,2020-06-16,2020-01-01,167,0.0006330453,0.0003684957,0.0006235090,0.0003791513
201,B.1.234,B.1,2020-05-22,2020-01-01,142,0.0007471194,0.0004361147,0.0007359534,0.0004486456
202,B.1.235,B.1,2020-06-08,2020-01-01,159,0.0008809450,0.0005427852,0.0008356836,0.0005945019
203,B.1.236,B.1,2020-04-15,2020-01-01,105,0.0018378003,0.0014527028,0.0018226049,0.0014757183
204,B.1.237,B.1,2020-04-24,2020-01-01,114,0.0009273558,0.0005398138,0.0009133860,0.0005554234
205,B.1.238,B.1,2020-05-14,2020-01-01,134,0.0011587105,0.0007294732,0.0010947698,0.0007541390
206,B.1.239,B.1,2020-04-09,2020-01-01,99,0.0010745548,0.0006284417,0.0010584366,0.0006464145
207,B.1.240,B.1,2020-03-22,2020-01-01,81,0.0013338319,0.0007900003,0.0013140247,0.0008119287
208,B.1.241,B.1,2020-04-15,2020-01-01,105,0.0010108873,0.0005901581,0.0009956549,0.0006071045
209,B.1.242,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
210,B.1.243,B.1,2020-03-23,2020-01-01,82,0.0012917022,0.0007529903,0.0012722774,0.0007746908
211,B.1.245,B.1,2020-03-24,2020-01-01,83,0.0012737177,0.0007414310,0.0012545302,0.0007628707
212,B.1.247,B.1,2020-05-04,2020-01-01,124,0.0008525691,0.0004962804,0.0008397259,0.0005106312
213,B.1.248,B.1,2020-03-28,2020-01-01,87,0.0025027610,0.0023456986,0.0024145978,0.0023620971
214,B.1.249,B.1,2020-04-11,2020-01-01,101,0.0015468223,0.0009664673,0.0015581609,0.0010220665
215,B.1.250,B.1,2020-03-12,2020-01-01,71,0.0026638810,0.0025261433,0.0026366262,0.0026163216
216,B.1.251,B.1,2020-06-01,2020-01-01,152,0.0010124416,0.0006393146,0.0008582335,0.0006610098
217,B.1.252,B.1,2020-03-27,2020-01-01,86,0.0015956919,0.0011500157,0.0015691249,0.0011585014
218,B.1.254,B.1,2020-04-06,2020-01-01,96,0.0021274298,0.0019625360,0.0020081140,0.0019753073
219,B.1.256,B.1,2020-03-22,2020-01-01,81,0.0020097533,0.0012051013,0.0016534134,0.0012404134
220,B.1.258,B.1,2020-03-22,2020-01-01,81,0.0024779634,0.0019712455,0.0024202711,0.0019899431
221,B.1.260,B.1,2020-03-24,2020-01-01,83,0.0012737177,0.0007414310,0.0012545302,0.0007628707
222,B.1.263,B.1,2020-03-19,2020-01-01,78,0.0013553662,0.0007889587,0.0013349488,0.0008117727
223,B.1.264,B.1,2020-03-13,2020-01-01,72,0.0015024456,0.0009712291,0.0015599452,0.0009959118
224,B.1.265,B.1,2020-03-15,2020-01-01,74,0.0014286293,0.0008316051,0.0014071082,0.0008556523
225,B.1.267,B.1,2020-03-24,2020-01-01,83,0.0012737177,0.0007414310,0.0012545302,0.0007628707
226,B.1.268,B.1,2020-03-18,2020-01-01,77,0.0013729684,0.0007992049,0.0013522858,0.0008223152
227,B.1.270,B.1,2020-03-18,2020-01-01,77,0.0013729684,0.0007992049,0.0013522858,0.0008223152
228,B.1.273,B.1,2020-03-13,2020-01-01,72,0.0014683134,0.0008547052,0.0014461945,0.0008794204
229,B.1.274,B.1,2020-04-13,2020-01-01,103,0.0010263938,0.0005974638,0.0010109321,0.0006147405
230,B.1.276,B.1,2020-03-22,2020-01-01,81,0.0013051675,0.0007597380,0.0012855062,0.0007817071
231,B.1.277,B.1,2020-03-04,2020-01-01,63,0.0041272883,0.0034842354,0.0040317480,0.0035322258
232,B.1.279,B.1,2020-03-15,2020-01-01,74,0.0014286293,0.0008316051,0.0014071082,0.0008556523
233,B.1.280,B.1,2020-06-27,2020-01-01,178,0.0005939245,0.0003457235,0.0005849776,0.0003557206
234,B.1.281,B.1,2020-04-08,2020-01-01,98,0.0010787609,0.0006279467,0.0010625103,0.0006461048
235,B.1.282,B.1,2020-06-01,2020-01-01,152,0.0009240770,0.0006421921,0.0009690486,0.0006610098
236,B.1.284,B.1,2020-03-16,2020-01-01,75,0.0014095809,0.0008205170,0.0013883467,0.0008442436
237,B.1.285,B.1,2020-06-10,2020-01-01,161,0.0006566371,0.0003822284,0.0006467454,0.0003932812
238,B.1.287,B.1,2020-05-13,2020-01-01,153,0.0006909710,0.0004022142,0.0006805621,0.0004138449
239,B.1.289,B.1,2020-03-29,2020-01-01,88,0.0012013473,0.0006993043,0.0011832501,0.0007195258
240,B.1.291,B.1,2020-04-21,2020-01-01,111,0.0009524195,0.0005544034,0.0009380721,0.0005704349
